timestamp,algorithm,scenario,seed,status,execution_time_sec,log_file
2026-05-21 17:10:59,Baseline_SUMO,1,2024,FAILED (Code 1),1.60,run_Baseline_SUMO_scen1_seed2024.log
2026-05-21 17:11:02,Baseline_SUMO,1,3001,FAILED (Code 1),1.58,run_Baseline_SUMO_scen1_seed3001.log
2026-05-21 17:11:05,Baseline_SUMO,1,5555,FAILED (Code 1),1.58,run_Baseline_SUMO_scen1_seed5555.log
2026-05-21 17:11:08,Baseline_SUMO,1,7777,FAILED (Code 1),1.68,run_Baseline_SUMO_scen1_seed7777.log
2026-05-21 17:11:12,Baseline_SUMO,1,9999,FAILED (Code 1),1.69,run_Baseline_SUMO_scen1_seed9999.log
2026-05-21 17:11:15,Baseline_SUMO,2,42,FAILED (Code 1),1.68,run_Baseline_SUMO_scen2_seed42.log
2026-05-21 17:11:18,Baseline_SUMO,2,123,FAILED (Code 1),1.69,run_Baseline_SUMO_scen2_seed123.log
2026-05-21 17:11:21,Baseline_SUMO,2,456,FAILED (Code 1),1.69,run_Baseline_SUMO_scen2_seed456.log
2026-05-21 17:11:24,Baseline_SUMO,2,789,FAILED (Code 1),1.75,run_Baseline_SUMO_scen2_seed789.log
2026-05-21 17:11:28,Baseline_SUMO,2,1337,FAILED (Code 1),1.63,run_Baseline_SUMO_scen2_seed1337.log
2026-05-21 17:11:31,Baseline_SUMO,2,2024,FAILED (Code 1),1.58,run_Baseline_SUMO_scen2_seed2024.log
2026-05-21 17:11:34,Baseline_SUMO,2,3001,FAILED (Code 1),1.64,run_Baseline_SUMO_scen2_seed3001.log
2026-05-21 17:11:37,Baseline_SUMO,2,5555,FAILED (Code 1),1.65,run_Baseline_SUMO_scen2_seed5555.log
2026-05-21 17:11:40,Baseline_SUMO,2,7777,FAILED (Code 1),1.63,run_Baseline_SUMO_scen2_seed7777.log
2026-05-21 17:11:43,Baseline_SUMO,2,9999,FAILED (Code 1),1.61,run_Baseline_SUMO_scen2_seed9999.log
2026-05-21 17:11:46,Baseline_SUMO,3,42,FAILED (Code 1),1.64,run_Baseline_SUMO_scen3_seed42.log
2026-05-21 17:11:49,Baseline_SUMO,3,123,FAILED (Code 1),1.61,run_Baseline_SUMO_scen3_seed123.log
2026-05-21 17:11:53,Baseline_SUMO,3,456,FAILED (Code 1),1.62,run_Baseline_SUMO_scen3_seed456.log
2026-05-21 17:11:56,Baseline_SUMO,3,789,FAILED (Code 1),1.65,run_Baseline_SUMO_scen3_seed789.log
2026-05-21 17:11:59,Baseline_SUMO,3,1337,FAILED (Code 1),1.66,run_Baseline_SUMO_scen3_seed1337.log
2026-05-21 17:12:02,Baseline_SUMO,3,2024,FAILED (Code 1),1.60,run_Baseline_SUMO_scen3_seed2024.log
2026-05-21 17:12:05,Baseline_SUMO,3,3001,FAILED (Code 1),1.65,run_Baseline_SUMO_scen3_seed3001.log
2026-05-21 17:12:08,Baseline_SUMO,3,5555,FAILED (Code 1),1.64,run_Baseline_SUMO_scen3_seed5555.log
2026-05-21 17:12:11,Baseline_SUMO,3,7777,FAILED (Code 1),1.65,run_Baseline_SUMO_scen3_seed7777.log
2026-05-21 17:12:15,Baseline_SUMO,3,9999,FAILED (Code 1),1.62,run_Baseline_SUMO_scen3_seed9999.log
2026-05-21 17:12:18,Baseline_SUMO,4,42,FAILED (Code 1),1.54,run_Baseline_SUMO_scen4_seed42.log
2026-05-21 17:12:21,Baseline_SUMO,4,123,FAILED (Code 1),1.61,run_Baseline_SUMO_scen4_seed123.log
2026-05-21 17:12:24,Baseline_SUMO,4,456,FAILED (Code 1),1.56,run_Baseline_SUMO_scen4_seed456.log
2026-05-21 17:12:27,Baseline_SUMO,4,789,FAILED (Code 1),1.55,run_Baseline_SUMO_scen4_seed789.log
2026-05-21 17:12:30,Baseline_SUMO,4,1337,FAILED (Code 1),1.55,run_Baseline_SUMO_scen4_seed1337.log
2026-05-21 17:12:33,Baseline_SUMO,4,2024,FAILED (Code 1),1.53,run_Baseline_SUMO_scen4_seed2024.log
2026-05-21 17:12:36,Baseline_SUMO,4,3001,FAILED (Code 1),1.59,run_Baseline_SUMO_scen4_seed3001.log
2026-05-21 17:12:39,Baseline_SUMO,4,5555,FAILED (Code 1),1.57,run_Baseline_SUMO_scen4_seed5555.log
2026-05-21 17:12:42,Baseline_SUMO,4,7777,FAILED (Code 1),1.55,run_Baseline_SUMO_scen4_seed7777.log
2026-05-21 17:12:45,Baseline_SUMO,4,9999,FAILED (Code 1),1.57,run_Baseline_SUMO_scen4_seed9999.log
2026-05-21 17:12:48,Baseline_SUMO,5,42,FAILED (Code 1),1.53,run_Baseline_SUMO_scen5_seed42.log
2026-05-21 17:12:51,Baseline_SUMO,5,123,FAILED (Code 1),1.61,run_Baseline_SUMO_scen5_seed123.log
2026-05-21 17:12:55,Baseline_SUMO,5,456,FAILED (Code 1),1.69,run_Baseline_SUMO_scen5_seed456.log
2026-05-21 17:12:58,Baseline_SUMO,5,789,FAILED (Code 1),1.70,run_Baseline_SUMO_scen5_seed789.log
2026-05-21 17:13:01,Baseline_SUMO,5,1337,FAILED (Code 1),1.68,run_Baseline_SUMO_scen5_seed1337.log
2026-05-21 17:13:04,Baseline_SUMO,5,2024,FAILED (Code 1),1.71,run_Baseline_SUMO_scen5_seed2024.log
2026-05-21 17:13:07,Baseline_SUMO,5,3001,FAILED (Code 1),1.65,run_Baseline_SUMO_scen5_seed3001.log
2026-05-21 17:13:10,Baseline_SUMO,5,5555,FAILED (Code 1),1.61,run_Baseline_SUMO_scen5_seed5555.log
2026-05-21 17:13:14,Baseline_SUMO,5,7777,FAILED (Code 1),1.59,run_Baseline_SUMO_scen5_seed7777.log
2026-05-21 17:13:17,Baseline_SUMO,5,9999,FAILED (Code 1),1.57,run_Baseline_SUMO_scen5_seed9999.log
2026-05-21 17:13:20,Dijkstra,0,42,FAILED (Code 1),1.70,run_Dijkstra_scen0_seed42.log
2026-05-21 17:13:23,Dijkstra,0,123,FAILED (Code 1),1.68,run_Dijkstra_scen0_seed123.log
2026-05-21 17:13:26,Dijkstra,0,456,FAILED (Code 1),1.52,run_Dijkstra_scen0_seed456.log
2026-05-21 17:13:29,Dijkstra,0,789,FAILED (Code 1),1.53,run_Dijkstra_scen0_seed789.log
